SimTime,cpu_tb.cpu_ut.registers.inW[31:0],cpu_tb.cpu_ut.registers.outB[31:0],cpu_tb.cpu_ut.registers.outA[31:0],cpu_tb.cpu_ut.datamem.dout[31:0],cpu_tb.cpu_ut.datamem.din[31:0],cpu_tb.cpu_ut.datamem.addr[31:0],cpu_tb.cpu_ut.cpu_alu.R[31:0],cpu_tb.cpu_ut.cpu_alu.B[31:0],cpu_tb.cpu_ut.cpu_alu.A[31:0],cpu_tb.cpu_ut.instructionfetcher.currpc[29:0],cpu_tb.cpu_ut.instructionfetcher.instr[31:0],cpu_tb.cpu_ut.aluctrl.ALUOp[2:0],cpu_tb.cpu_ut.aluctrl.ALUCtr[2:0],cpu_tb.clk
3485,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100129,ACE60000,0,2,1
3490,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012A,ACE60000,0,2,0
3495,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012A,ACE60000,0,2,1
3500,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012B,ACE60000,0,2,0
3505,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012B,ACE60000,0,2,1
3510,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012C,ACE60000,0,2,0
3515,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012C,ACE60000,0,2,1
3520,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012D,ACE60000,0,2,0
3525,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012D,ACE60000,0,2,1
3530,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012E,ACE60000,0,2,0
3535,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012E,ACE60000,0,2,1
3540,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012F,ACE60000,0,2,0
3545,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010012F,ACE60000,0,2,1
3550,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100130,ACE60000,0,2,0
3555,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100130,ACE60000,0,2,1
3560,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100131,ACE60000,0,2,0
3565,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100131,ACE60000,0,2,1
3570,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100132,ACE60000,0,2,0
3575,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100132,ACE60000,0,2,1
3580,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100133,ACE60000,0,2,0
3585,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100133,ACE60000,0,2,1
3590,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100134,ACE60000,0,2,0
3595,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100134,ACE60000,0,2,1
3600,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100135,ACE60000,0,2,0
3605,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100135,ACE60000,0,2,1
3610,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100136,ACE60000,0,2,0
3615,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100136,ACE60000,0,2,1
3620,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100137,ACE60000,0,2,0
3625,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100137,ACE60000,0,2,1
3630,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100138,ACE60000,0,2,0
3635,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100138,ACE60000,0,2,1
3640,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100139,ACE60000,0,2,0
3645,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100139,ACE60000,0,2,1
3650,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013A,ACE60000,0,2,0
3655,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013A,ACE60000,0,2,1
3660,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013B,ACE60000,0,2,0
3665,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013B,ACE60000,0,2,1
3670,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013C,ACE60000,0,2,0
3675,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013C,ACE60000,0,2,1
3680,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013D,ACE60000,0,2,0
3685,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013D,ACE60000,0,2,1
3690,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013E,ACE60000,0,2,0
3695,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013E,ACE60000,0,2,1
3700,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013F,ACE60000,0,2,0
3705,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010013F,ACE60000,0,2,1
3710,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100140,ACE60000,0,2,0
3715,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100140,ACE60000,0,2,1
3720,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100141,ACE60000,0,2,0
3725,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100141,ACE60000,0,2,1
3730,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100142,ACE60000,0,2,0
3735,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100142,ACE60000,0,2,1
3740,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100143,ACE60000,0,2,0
3745,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100143,ACE60000,0,2,1
3750,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100144,ACE60000,0,2,0
3755,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100144,ACE60000,0,2,1
3760,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100145,ACE60000,0,2,0
3765,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100145,ACE60000,0,2,1
3770,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100146,ACE60000,0,2,0
3775,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100146,ACE60000,0,2,1
3780,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100147,ACE60000,0,2,0
3785,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100147,ACE60000,0,2,1
3790,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100148,ACE60000,0,2,0
3795,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100148,ACE60000,0,2,1
3800,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100149,ACE60000,0,2,0
3805,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,00100149,ACE60000,0,2,1
3810,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014A,ACE60000,0,2,0
3815,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014A,ACE60000,0,2,1
3820,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014B,ACE60000,0,2,0
3825,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014B,ACE60000,0,2,1
3830,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014C,ACE60000,0,2,0
3835,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014C,ACE60000,0,2,1
3840,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014D,ACE60000,0,2,0
3845,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014D,ACE60000,0,2,1
3850,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014E,ACE60000,0,2,0
3855,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014E,ACE60000,0,2,1
3860,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014F,ACE60000,0,2,0
3865,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014F,ACE60000,0,2,1
3870,10000028,00000038,10000028,00000038,00000038,10000028,10000028,00000000,10000028,0010014F,ACE60000,0,2,1
