SimTime,cpu_tb.cpu_ut.registers.inW[31:0],cpu_tb.cpu_ut.registers.outB[31:0],cpu_tb.cpu_ut.registers.outA[31:0],cpu_tb.cpu_ut.datamem.dout[31:0],cpu_tb.cpu_ut.datamem.din[31:0],cpu_tb.cpu_ut.datamem.addr[31:0],cpu_tb.cpu_ut.cpu_alu.R[31:0],cpu_tb.cpu_ut.cpu_alu.B[31:0],cpu_tb.cpu_ut.cpu_alu.A[31:0],cpu_tb.cpu_ut.instructionfetcher.currpc[29:0],cpu_tb.cpu_ut.instructionfetcher.instr[31:0],cpu_tb.cpu_ut.aluctrl.ALUOp[2:0],cpu_tb.cpu_ut.aluctrl.ALUCtr[2:0],cpu_tb.clk
1335,0000000A,00000002,10000008,0000000A,00000002,10000008,10000008,00000000,10000008,0010000C,8C470000,0,2,1
1340,1000000C,10000028,10000008,00000009,10000028,1000000C,1000000C,00000004,10000008,0010000D,20430004,0,2,0
1345,1000000C,10000028,10000008,00000009,10000028,1000000C,1000000C,00000004,10000008,0010000D,20430004,0,2,1
1350,00000009,00000003,1000000C,00000009,00000003,1000000C,1000000C,00000000,1000000C,0010000E,8C610000,0,2,0
1355,00000009,00000003,1000000C,00000009,00000003,1000000C,1000000C,00000000,1000000C,0010000E,8C610000,0,2,1
1360,00000000,00000009,0000000A,00000000,00000009,00000000,00000000,00000009,0000000A,0010000F,00E1302A,4,7,0
1365,00000000,00000009,0000000A,00000000,00000009,00000000,00000000,00000009,0000000A,0010000F,00E1302A,4,7,1
1370,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
1375,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
1380,10000008,00000009,10000008,00000009,00000009,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,0
1385,10000008,00000009,10000008,00000009,00000009,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,1
1390,1000000C,0000000A,1000000C,0000000A,0000000A,1000000C,1000000C,00000000,1000000C,00100012,AC670000,0,2,0
1395,1000000C,0000000A,1000000C,0000000A,0000000A,1000000C,1000000C,00000000,1000000C,00100012,AC670000,0,2,1
1400,00000009,00000000,00000009,0000000A,00000000,00000009,00000009,00000000,00000009,00100013,00203820,4,2,0
1405,00000009,00000000,00000009,0000000A,00000000,00000009,00000009,00000000,00000009,00100013,00203820,4,2,1
1410,10000010,1000000C,1000000C,00000008,1000000C,10000010,10000010,00000004,1000000C,00100014,20630004,0,2,0
1415,10000010,1000000C,1000000C,00000008,1000000C,10000010,10000010,00000004,1000000C,00100014,20630004,0,2,1
1420,FFFFFFE8,10000028,10000010,00000000,10000028,FFFFFFE8,FFFFFFE8,10000028,10000010,00100015,1465FFF8,1,6,0
1425,FFFFFFE8,10000028,10000010,00000000,10000028,FFFFFFE8,FFFFFFE8,10000028,10000010,00100015,1465FFF8,1,6,1
1430,00000008,00000009,10000010,00000008,00000009,10000010,10000010,00000000,10000010,0010000E,8C610000,0,2,0
1435,00000008,00000009,10000010,00000008,00000009,10000010,10000010,00000000,10000010,0010000E,8C610000,0,2,1
1440,00000000,00000008,00000009,00000000,00000008,00000000,00000000,00000008,00000009,0010000F,00E1302A,4,7,0
1445,00000000,00000008,00000009,00000000,00000008,00000000,00000000,00000008,00000009,0010000F,00E1302A,4,7,1
1450,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
1455,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
1460,10000008,00000008,10000008,00000008,00000008,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,0
1465,10000008,00000008,10000008,00000008,00000008,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,1
1470,10000010,00000009,10000010,00000009,00000009,10000010,10000010,00000000,10000010,00100012,AC670000,0,2,0
1475,10000010,00000009,10000010,00000009,00000009,10000010,10000010,00000000,10000010,00100012,AC670000,0,2,1
1480,00000008,00000000,00000008,00000006,00000000,00000008,00000008,00000000,00000008,00100013,00203820,4,2,0
1485,00000008,00000000,00000008,00000006,00000000,00000008,00000008,00000000,00000008,00100013,00203820,4,2,1
1490,10000014,10000010,10000010,00000007,10000010,10000014,10000014,00000004,10000010,00100014,20630004,0,2,0
1495,10000014,10000010,10000010,00000007,10000010,10000014,10000014,00000004,10000010,00100014,20630004,0,2,1
1500,FFFFFFEC,10000028,10000014,00000008,10000028,FFFFFFEC,FFFFFFEC,10000028,10000014,00100015,1465FFF8,1,6,0
1505,FFFFFFEC,10000028,10000014,00000008,10000028,FFFFFFEC,FFFFFFEC,10000028,10000014,00100015,1465FFF8,1,6,1
1510,00000007,00000008,10000014,00000007,00000008,10000014,10000014,00000000,10000014,0010000E,8C610000,0,2,0
1515,00000007,00000008,10000014,00000007,00000008,10000014,10000014,00000000,10000014,0010000E,8C610000,0,2,1
1520,00000000,00000007,00000008,00000000,00000007,00000000,00000000,00000007,00000008,0010000F,00E1302A,4,7,0
1525,00000000,00000007,00000008,00000000,00000007,00000000,00000000,00000007,00000008,0010000F,00E1302A,4,7,1
1530,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
1535,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
1540,10000008,00000007,10000008,00000007,00000007,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,0
1545,10000008,00000007,10000008,00000007,00000007,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,1
1550,10000014,00000008,10000014,00000008,00000008,10000014,10000014,00000000,10000014,00100012,AC670000,0,2,0
1555,10000014,00000008,10000014,00000008,00000008,10000014,10000014,00000000,10000014,00100012,AC670000,0,2,1
1560,00000007,00000000,00000007,00000005,00000000,00000007,00000007,00000000,00000007,00100013,00203820,4,2,0
1565,00000007,00000000,00000007,00000005,00000000,00000007,00000007,00000000,00000007,00100013,00203820,4,2,1
1570,10000018,10000014,10000014,00000006,10000014,10000018,10000018,00000004,10000014,00100014,20630004,0,2,0
1575,10000018,10000014,10000014,00000006,10000014,10000018,10000018,00000004,10000014,00100014,20630004,0,2,1
1580,FFFFFFF0,10000028,10000018,00000000,10000028,FFFFFFF0,FFFFFFF0,10000028,10000018,00100015,1465FFF8,1,6,0
1585,FFFFFFF0,10000028,10000018,00000000,10000028,FFFFFFF0,FFFFFFF0,10000028,10000018,00100015,1465FFF8,1,6,1
1590,00000006,00000007,10000018,00000006,00000007,10000018,10000018,00000000,10000018,0010000E,8C610000,0,2,0
1595,00000006,00000007,10000018,00000006,00000007,10000018,10000018,00000000,10000018,0010000E,8C610000,0,2,1
1600,00000000,00000006,00000007,00000000,00000006,00000000,00000000,00000006,00000007,0010000F,00E1302A,4,7,0
1605,00000000,00000006,00000007,00000000,00000006,00000000,00000000,00000006,00000007,0010000F,00E1302A,4,7,1
1610,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
1615,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
1620,10000008,00000006,10000008,00000006,00000006,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,0
1625,10000008,00000006,10000008,00000006,00000006,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,1
1630,10000018,00000007,10000018,00000007,00000007,10000018,10000018,00000000,10000018,00100012,AC670000,0,2,0
1635,10000018,00000007,10000018,00000007,00000007,10000018,10000018,00000000,10000018,00100012,AC670000,0,2,1
1640,00000006,00000000,00000006,00000007,00000000,00000006,00000006,00000000,00000006,00100013,00203820,4,2,0
1645,00000006,00000000,00000006,00000007,00000000,00000006,00000006,00000000,00000006,00100013,00203820,4,2,1
1650,1000001C,10000018,10000018,00000005,10000018,1000001C,1000001C,00000004,10000018,00100014,20630004,0,2,0
1655,1000001C,10000018,10000018,00000005,10000018,1000001C,1000001C,00000004,10000018,00100014,20630004,0,2,1
1660,FFFFFFF4,10000028,1000001C,00000000,10000028,FFFFFFF4,FFFFFFF4,10000028,1000001C,00100015,1465FFF8,1,6,0
1665,FFFFFFF4,10000028,1000001C,00000000,10000028,FFFFFFF4,FFFFFFF4,10000028,1000001C,00100015,1465FFF8,1,6,1
1670,00000005,00000006,1000001C,00000005,00000006,1000001C,1000001C,00000000,1000001C,0010000E,8C610000,0,2,0
1675,00000005,00000006,1000001C,00000005,00000006,1000001C,1000001C,00000000,1000001C,0010000E,8C610000,0,2,1
1680,00000000,00000005,00000006,00000000,00000005,00000000,00000000,00000005,00000006,0010000F,00E1302A,4,7,0
1685,00000000,00000005,00000006,00000000,00000005,00000000,00000000,00000005,00000006,0010000F,00E1302A,4,7,1
1690,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
1695,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
1700,10000008,00000005,10000008,00000005,00000005,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,0
1705,10000008,00000005,10000008,00000005,00000005,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,1
1710,1000001C,00000006,1000001C,00000006,00000006,1000001C,1000001C,00000000,1000001C,00100012,AC670000,0,2,0
1715,1000001C,00000006,1000001C,00000006,00000006,1000001C,1000001C,00000000,1000001C,00100012,AC670000,0,2,1
1720,00000005,00000000,00000005,00000006,00000000,00000005,00000005,00000000,00000005,00100013,00203820,4,2,0
1725,00000005,00000000,00000005,00000006,00000000,00000005,00000005,00000000,00000005,00100013,00203820,4,2,1
1730,10000020,1000001C,1000001C,00000004,1000001C,10000020,10000020,00000004,1000001C,00100014,20630004,0,2,0
1735,10000020,1000001C,1000001C,00000004,1000001C,10000020,10000020,00000004,1000001C,00100014,20630004,0,2,1
1740,FFFFFFF8,10000028,10000020,00000000,10000028,FFFFFFF8,FFFFFFF8,10000028,10000020,00100015,1465FFF8,1,6,0
1745,FFFFFFF8,10000028,10000020,00000000,10000028,FFFFFFF8,FFFFFFF8,10000028,10000020,00100015,1465FFF8,1,6,1
1750,00000004,00000005,10000020,00000004,00000005,10000020,10000020,00000000,10000020,0010000E,8C610000,0,2,0
1755,00000004,00000005,10000020,00000004,00000005,10000020,10000020,00000000,10000020,0010000E,8C610000,0,2,1
1760,00000000,00000004,00000005,00000000,00000004,00000000,00000000,00000004,00000005,0010000F,00E1302A,4,7,0
1765,00000000,00000004,00000005,00000000,00000004,00000000,00000000,00000004,00000005,0010000F,00E1302A,4,7,1
1770,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
1775,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
1780,10000008,00000004,10000008,00000004,00000004,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,0
1785,10000008,00000004,10000008,00000004,00000004,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,1
1790,10000020,00000005,10000020,00000005,00000005,10000020,10000020,00000000,10000020,00100012,AC670000,0,2,0
1795,10000020,00000005,10000020,00000005,00000005,10000020,10000020,00000000,10000020,00100012,AC670000,0,2,1
1800,00000004,00000000,00000004,00000003,00000000,00000004,00000004,00000000,00000004,00100013,00203820,4,2,0
1805,00000004,00000000,00000004,00000003,00000000,00000004,00000004,00000000,00000004,00100013,00203820,4,2,1
1810,10000024,10000020,10000020,00000003,10000020,10000024,10000024,00000004,10000020,00100014,20630004,0,2,0
1815,10000024,10000020,10000020,00000003,10000020,10000024,10000024,00000004,10000020,00100014,20630004,0,2,1
1820,FFFFFFFC,10000028,10000024,00000006,10000028,FFFFFFFC,FFFFFFFC,10000028,10000024,00100015,1465FFF8,1,6,0
1825,FFFFFFFC,10000028,10000024,00000006,10000028,FFFFFFFC,FFFFFFFC,10000028,10000024,00100015,1465FFF8,1,6,1
1830,00000003,00000004,10000024,00000003,00000004,10000024,10000024,00000000,10000024,0010000E,8C610000,0,2,0
1835,00000003,00000004,10000024,00000003,00000004,10000024,10000024,00000000,10000024,0010000E,8C610000,0,2,1
1840,00000000,00000003,00000004,00000000,00000003,00000000,00000000,00000003,00000004,0010000F,00E1302A,4,7,0
1845,00000000,00000003,00000004,00000000,00000003,00000000,00000000,00000003,00000004,0010000F,00E1302A,4,7,1
1850,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
1855,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
1860,10000008,00000003,10000008,00000003,00000003,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,0
1865,10000008,00000003,10000008,00000003,00000003,10000008,10000008,00000000,10000008,00100011,AC410000,0,2,1
1870,10000024,00000004,10000024,00000004,00000004,10000024,10000024,00000000,10000024,00100012,AC670000,0,2,0
1875,10000024,00000004,10000024,00000004,00000004,10000024,10000024,00000000,10000024,00100012,AC670000,0,2,1
1880,00000003,00000000,00000003,00000000,00000000,00000003,00000003,00000000,00000003,00100013,00203820,4,2,0
1885,00000003,00000000,00000003,00000000,00000000,00000003,00000003,00000000,00000003,00100013,00203820,4,2,1
1890,10000028,10000024,10000024,00000000,10000024,10000028,10000028,00000004,10000024,00100014,20630004,0,2,0
1895,10000028,10000024,10000024,00000000,10000024,10000028,10000028,00000004,10000024,00100014,20630004,0,2,1
1900,00000000,10000028,10000028,00000000,10000028,00000000,00000000,10000028,10000028,00100015,1465FFF8,1,6,0
1905,00000000,10000028,10000028,00000000,10000028,00000000,00000000,10000028,10000028,00100015,1465FFF8,1,6,1
1910,1000000C,10000008,10000008,0000000A,10000008,1000000C,1000000C,00000004,10000008,00100016,20420004,0,2,0
1915,1000000C,10000008,10000008,0000000A,10000008,1000000C,1000000C,00000004,10000008,00100016,20420004,0,2,1
1920,FFFFFFE8,10000024,1000000C,00000003,10000024,FFFFFFE8,FFFFFFE8,10000024,1000000C,00100017,1444FFF4,1,6,0
1925,FFFFFFE8,10000024,1000000C,00000003,10000024,FFFFFFE8,FFFFFFE8,10000024,1000000C,00100017,1444FFF4,1,6,1
1930,0000000A,00000003,1000000C,0000000A,00000003,1000000C,1000000C,00000000,1000000C,0010000C,8C470000,0,2,0
1935,0000000A,00000003,1000000C,0000000A,00000003,1000000C,1000000C,00000000,1000000C,0010000C,8C470000,0,2,1
1940,10000010,10000028,1000000C,00000009,10000028,10000010,10000010,00000004,1000000C,0010000D,20430004,0,2,0
1945,10000010,10000028,1000000C,00000009,10000028,10000010,10000010,00000004,1000000C,0010000D,20430004,0,2,1
1950,00000009,00000003,10000010,00000009,00000003,10000010,10000010,00000000,10000010,0010000E,8C610000,0,2,0
1955,00000009,00000003,10000010,00000009,00000003,10000010,10000010,00000000,10000010,0010000E,8C610000,0,2,1
1960,00000000,00000009,0000000A,00000000,00000009,00000000,00000000,00000009,0000000A,0010000F,00E1302A,4,7,0
1965,00000000,00000009,0000000A,00000000,00000009,00000000,00000000,00000009,0000000A,0010000F,00E1302A,4,7,1
1970,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
1975,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
1980,1000000C,00000009,1000000C,00000009,00000009,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,0
1985,1000000C,00000009,1000000C,00000009,00000009,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,1
1990,10000010,0000000A,10000010,0000000A,0000000A,10000010,10000010,00000000,10000010,00100012,AC670000,0,2,0
1995,10000010,0000000A,10000010,0000000A,0000000A,10000010,10000010,00000000,10000010,00100012,AC670000,0,2,1
2000,00000009,00000000,00000009,0000000A,00000000,00000009,00000009,00000000,00000009,00100013,00203820,4,2,0
2005,00000009,00000000,00000009,0000000A,00000000,00000009,00000009,00000000,00000009,00100013,00203820,4,2,1
2010,10000014,10000010,10000010,00000008,10000010,10000014,10000014,00000004,10000010,00100014,20630004,0,2,0
2015,10000014,10000010,10000010,00000008,10000010,10000014,10000014,00000004,10000010,00100014,20630004,0,2,1
2020,FFFFFFEC,10000028,10000014,00000000,10000028,FFFFFFEC,FFFFFFEC,10000028,10000014,00100015,1465FFF8,1,6,0
2025,FFFFFFEC,10000028,10000014,00000000,10000028,FFFFFFEC,FFFFFFEC,10000028,10000014,00100015,1465FFF8,1,6,1
2030,00000008,00000009,10000014,00000008,00000009,10000014,10000014,00000000,10000014,0010000E,8C610000,0,2,0
2035,00000008,00000009,10000014,00000008,00000009,10000014,10000014,00000000,10000014,0010000E,8C610000,0,2,1
2040,00000000,00000008,00000009,00000000,00000008,00000000,00000000,00000008,00000009,0010000F,00E1302A,4,7,0
2045,00000000,00000008,00000009,00000000,00000008,00000000,00000000,00000008,00000009,0010000F,00E1302A,4,7,1
2050,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2055,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2060,1000000C,00000008,1000000C,00000008,00000008,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,0
2065,1000000C,00000008,1000000C,00000008,00000008,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,1
2070,10000014,00000009,10000014,00000009,00000009,10000014,10000014,00000000,10000014,00100012,AC670000,0,2,0
2075,10000014,00000009,10000014,00000009,00000009,10000014,10000014,00000000,10000014,00100012,AC670000,0,2,1
2080,00000008,00000000,00000008,00000006,00000000,00000008,00000008,00000000,00000008,00100013,00203820,4,2,0
2085,00000008,00000000,00000008,00000006,00000000,00000008,00000008,00000000,00000008,00100013,00203820,4,2,1
2090,10000018,10000014,10000014,00000007,10000014,10000018,10000018,00000004,10000014,00100014,20630004,0,2,0
2095,10000018,10000014,10000014,00000007,10000014,10000018,10000018,00000004,10000014,00100014,20630004,0,2,1
2100,FFFFFFF0,10000028,10000018,00000008,10000028,FFFFFFF0,FFFFFFF0,10000028,10000018,00100015,1465FFF8,1,6,0
2105,FFFFFFF0,10000028,10000018,00000008,10000028,FFFFFFF0,FFFFFFF0,10000028,10000018,00100015,1465FFF8,1,6,1
2110,00000007,00000008,10000018,00000007,00000008,10000018,10000018,00000000,10000018,0010000E,8C610000,0,2,0
2115,00000007,00000008,10000018,00000007,00000008,10000018,10000018,00000000,10000018,0010000E,8C610000,0,2,1
2120,00000000,00000007,00000008,00000000,00000007,00000000,00000000,00000007,00000008,0010000F,00E1302A,4,7,0
2125,00000000,00000007,00000008,00000000,00000007,00000000,00000000,00000007,00000008,0010000F,00E1302A,4,7,1
2130,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2135,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2140,1000000C,00000007,1000000C,00000007,00000007,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,0
2145,1000000C,00000007,1000000C,00000007,00000007,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,1
2150,10000018,00000008,10000018,00000008,00000008,10000018,10000018,00000000,10000018,00100012,AC670000,0,2,0
2155,10000018,00000008,10000018,00000008,00000008,10000018,10000018,00000000,10000018,00100012,AC670000,0,2,1
2160,00000007,00000000,00000007,00000005,00000000,00000007,00000007,00000000,00000007,00100013,00203820,4,2,0
2165,00000007,00000000,00000007,00000005,00000000,00000007,00000007,00000000,00000007,00100013,00203820,4,2,1
2170,1000001C,10000018,10000018,00000006,10000018,1000001C,1000001C,00000004,10000018,00100014,20630004,0,2,0
2175,1000001C,10000018,10000018,00000006,10000018,1000001C,1000001C,00000004,10000018,00100014,20630004,0,2,1
2180,FFFFFFF4,10000028,1000001C,00000000,10000028,FFFFFFF4,FFFFFFF4,10000028,1000001C,00100015,1465FFF8,1,6,0
2185,FFFFFFF4,10000028,1000001C,00000000,10000028,FFFFFFF4,FFFFFFF4,10000028,1000001C,00100015,1465FFF8,1,6,1
2190,00000006,00000007,1000001C,00000006,00000007,1000001C,1000001C,00000000,1000001C,0010000E,8C610000,0,2,0
2195,00000006,00000007,1000001C,00000006,00000007,1000001C,1000001C,00000000,1000001C,0010000E,8C610000,0,2,1
2200,00000000,00000006,00000007,00000000,00000006,00000000,00000000,00000006,00000007,0010000F,00E1302A,4,7,0
2205,00000000,00000006,00000007,00000000,00000006,00000000,00000000,00000006,00000007,0010000F,00E1302A,4,7,1
2210,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2215,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2220,1000000C,00000006,1000000C,00000006,00000006,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,0
2225,1000000C,00000006,1000000C,00000006,00000006,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,1
2230,1000001C,00000007,1000001C,00000007,00000007,1000001C,1000001C,00000000,1000001C,00100012,AC670000,0,2,0
2235,1000001C,00000007,1000001C,00000007,00000007,1000001C,1000001C,00000000,1000001C,00100012,AC670000,0,2,1
2240,00000006,00000000,00000006,00000007,00000000,00000006,00000006,00000000,00000006,00100013,00203820,4,2,0
2245,00000006,00000000,00000006,00000007,00000000,00000006,00000006,00000000,00000006,00100013,00203820,4,2,1
2250,10000020,1000001C,1000001C,00000005,1000001C,10000020,10000020,00000004,1000001C,00100014,20630004,0,2,0
2255,10000020,1000001C,1000001C,00000005,1000001C,10000020,10000020,00000004,1000001C,00100014,20630004,0,2,1
2260,FFFFFFF8,10000028,10000020,00000000,10000028,FFFFFFF8,FFFFFFF8,10000028,10000020,00100015,1465FFF8,1,6,0
2265,FFFFFFF8,10000028,10000020,00000000,10000028,FFFFFFF8,FFFFFFF8,10000028,10000020,00100015,1465FFF8,1,6,1
2270,00000005,00000006,10000020,00000005,00000006,10000020,10000020,00000000,10000020,0010000E,8C610000,0,2,0
2275,00000005,00000006,10000020,00000005,00000006,10000020,10000020,00000000,10000020,0010000E,8C610000,0,2,1
2280,00000000,00000005,00000006,00000000,00000005,00000000,00000000,00000005,00000006,0010000F,00E1302A,4,7,0
2285,00000000,00000005,00000006,00000000,00000005,00000000,00000000,00000005,00000006,0010000F,00E1302A,4,7,1
2290,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2295,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2300,1000000C,00000005,1000000C,00000005,00000005,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,0
2305,1000000C,00000005,1000000C,00000005,00000005,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,1
2310,10000020,00000006,10000020,00000006,00000006,10000020,10000020,00000000,10000020,00100012,AC670000,0,2,0
2315,10000020,00000006,10000020,00000006,00000006,10000020,10000020,00000000,10000020,00100012,AC670000,0,2,1
2320,00000005,00000000,00000005,00000006,00000000,00000005,00000005,00000000,00000005,00100013,00203820,4,2,0
2325,00000005,00000000,00000005,00000006,00000000,00000005,00000005,00000000,00000005,00100013,00203820,4,2,1
2330,10000024,10000020,10000020,00000004,10000020,10000024,10000024,00000004,10000020,00100014,20630004,0,2,0
2335,10000024,10000020,10000020,00000004,10000020,10000024,10000024,00000004,10000020,00100014,20630004,0,2,1
2340,FFFFFFFC,10000028,10000024,00000000,10000028,FFFFFFFC,FFFFFFFC,10000028,10000024,00100015,1465FFF8,1,6,0
2345,FFFFFFFC,10000028,10000024,00000000,10000028,FFFFFFFC,FFFFFFFC,10000028,10000024,00100015,1465FFF8,1,6,1
2350,00000004,00000005,10000024,00000004,00000005,10000024,10000024,00000000,10000024,0010000E,8C610000,0,2,0
2355,00000004,00000005,10000024,00000004,00000005,10000024,10000024,00000000,10000024,0010000E,8C610000,0,2,1
2360,00000000,00000004,00000005,00000000,00000004,00000000,00000000,00000004,00000005,0010000F,00E1302A,4,7,0
2365,00000000,00000004,00000005,00000000,00000004,00000000,00000000,00000004,00000005,0010000F,00E1302A,4,7,1
2370,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2375,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2380,1000000C,00000004,1000000C,00000004,00000004,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,0
2385,1000000C,00000004,1000000C,00000004,00000004,1000000C,1000000C,00000000,1000000C,00100011,AC410000,0,2,1
2390,10000024,00000005,10000024,00000005,00000005,10000024,10000024,00000000,10000024,00100012,AC670000,0,2,0
2395,10000024,00000005,10000024,00000005,00000005,10000024,10000024,00000000,10000024,00100012,AC670000,0,2,1
2400,00000004,00000000,00000004,00000005,00000000,00000004,00000004,00000000,00000004,00100013,00203820,4,2,0
2405,00000004,00000000,00000004,00000005,00000000,00000004,00000004,00000000,00000004,00100013,00203820,4,2,1
2410,10000028,10000024,10000024,00000005,10000024,10000028,10000028,00000004,10000024,00100014,20630004,0,2,0
2415,10000028,10000024,10000024,00000005,10000024,10000028,10000028,00000004,10000024,00100014,20630004,0,2,1
2420,00000000,10000028,10000028,00000000,10000028,00000000,00000000,10000028,10000028,00100015,1465FFF8,1,6,0
2425,00000000,10000028,10000028,00000000,10000028,00000000,00000000,10000028,10000028,00100015,1465FFF8,1,6,1
2430,10000010,1000000C,1000000C,0000000A,1000000C,10000010,10000010,00000004,1000000C,00100016,20420004,0,2,0
2435,10000010,1000000C,1000000C,0000000A,1000000C,10000010,10000010,00000004,1000000C,00100016,20420004,0,2,1
2440,FFFFFFEC,10000024,10000010,00000004,10000024,FFFFFFEC,FFFFFFEC,10000024,10000010,00100017,1444FFF4,1,6,0
2445,FFFFFFEC,10000024,10000010,00000004,10000024,FFFFFFEC,FFFFFFEC,10000024,10000010,00100017,1444FFF4,1,6,1
2450,0000000A,00000004,10000010,0000000A,00000004,10000010,10000010,00000000,10000010,0010000C,8C470000,0,2,0
2455,0000000A,00000004,10000010,0000000A,00000004,10000010,10000010,00000000,10000010,0010000C,8C470000,0,2,1
2460,10000014,10000028,10000010,00000009,10000028,10000014,10000014,00000004,10000010,0010000D,20430004,0,2,0
2465,10000014,10000028,10000010,00000009,10000028,10000014,10000014,00000004,10000010,0010000D,20430004,0,2,1
2470,00000009,00000004,10000014,00000009,00000004,10000014,10000014,00000000,10000014,0010000E,8C610000,0,2,0
2475,00000009,00000004,10000014,00000009,00000004,10000014,10000014,00000000,10000014,0010000E,8C610000,0,2,1
2480,00000000,00000009,0000000A,00000000,00000009,00000000,00000000,00000009,0000000A,0010000F,00E1302A,4,7,0
2485,00000000,00000009,0000000A,00000000,00000009,00000000,00000000,00000009,0000000A,0010000F,00E1302A,4,7,1
2490,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,0
2495,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00100010,1CC00003,0,2,1
2500,10000010,00000009,10000010,00000009,00000009,10000010,10000010,00000000,10000010,00100011,AC410000,0,2,0
2505,10000010,00000009,10000010,00000009,00000009,10000010,10000010,00000000,10000010,00100011,AC410000,0,2,1
2510,10000014,0000000A,10000014,0000000A,0000000A,10000014,10000014,00000000,10000014,00100012,AC670000,0,2,0
2515,10000014,0000000A,10000014,0000000A,0000000A,10000014,10000014,00000000,10000014,00100012,AC670000,0,2,1
2520,00000009,00000000,00000009,0000000A,00000000,00000009,00000009,00000000,00000009,00100013,00203820,4,2,0
