SimTime,cpu_tb.cpu_ut.registers.inW[31:0],cpu_tb.cpu_ut.registers.outB[31:0],cpu_tb.cpu_ut.registers.outA[31:0],cpu_tb.cpu_ut.datamem.dout[31:0],cpu_tb.cpu_ut.datamem.din[31:0],cpu_tb.cpu_ut.datamem.addr[31:0],cpu_tb.cpu_ut.cpu_alu.R[31:0],cpu_tb.cpu_ut.cpu_alu.B[31:0],cpu_tb.cpu_ut.cpu_alu.A[31:0],cpu_tb.cpu_ut.instructionfetcher.currpc[29:0],cpu_tb.cpu_ut.instructionfetcher.instr[31:0],cpu_tb.cpu_ut.aluctrl.ALUOp[2:0],cpu_tb.cpu_ut.aluctrl.ALUCtr[2:0],cpu_tb.clk
2810,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,001000FD,ACE50000,0,2,0
2815,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,001000FD,ACE50000,0,2,1
2820,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,001000FE,ACE50000,0,2,0
2825,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,001000FE,ACE50000,0,2,1
2830,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,001000FF,ACE50000,0,2,0
2835,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,001000FF,ACE50000,0,2,1
2840,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100100,ACE50000,0,2,0
2845,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100100,ACE50000,0,2,1
2850,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100101,ACE50000,0,2,0
2855,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100101,ACE50000,0,2,1
2860,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100102,ACE50000,0,2,0
2865,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100102,ACE50000,0,2,1
2870,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100103,ACE50000,0,2,0
2875,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100103,ACE50000,0,2,1
2880,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100104,ACE50000,0,2,0
2885,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100104,ACE50000,0,2,1
2890,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100105,ACE50000,0,2,0
2895,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100105,ACE50000,0,2,1
2900,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100106,ACE50000,0,2,0
2905,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100106,ACE50000,0,2,1
2910,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100107,ACE50000,0,2,0
2915,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100107,ACE50000,0,2,1
2920,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100108,ACE50000,0,2,0
2925,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100108,ACE50000,0,2,1
2930,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100109,ACE50000,0,2,0
2935,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100109,ACE50000,0,2,1
2940,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010A,ACE50000,0,2,0
2945,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010A,ACE50000,0,2,1
2950,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010B,ACE50000,0,2,0
2955,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010B,ACE50000,0,2,1
2960,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010C,ACE50000,0,2,0
2965,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010C,ACE50000,0,2,1
2970,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010D,ACE50000,0,2,0
2975,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010D,ACE50000,0,2,1
2980,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010E,ACE50000,0,2,0
2985,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010E,ACE50000,0,2,1
2990,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010F,ACE50000,0,2,0
2995,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010010F,ACE50000,0,2,1
3000,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100110,ACE50000,0,2,0
3005,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100110,ACE50000,0,2,1
3010,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100111,ACE50000,0,2,0
3015,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100111,ACE50000,0,2,1
3020,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100112,ACE50000,0,2,0
3025,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100112,ACE50000,0,2,1
3030,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100113,ACE50000,0,2,0
3035,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100113,ACE50000,0,2,1
3040,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100114,ACE50000,0,2,0
3045,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100114,ACE50000,0,2,1
3050,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100115,ACE50000,0,2,0
3055,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100115,ACE50000,0,2,1
3060,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100116,ACE50000,0,2,0
3065,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100116,ACE50000,0,2,1
3070,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100117,ACE50000,0,2,0
3075,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100117,ACE50000,0,2,1
3080,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100118,ACE50000,0,2,0
3085,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100118,ACE50000,0,2,1
3090,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100119,ACE50000,0,2,0
3095,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100119,ACE50000,0,2,1
3100,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011A,ACE50000,0,2,0
3105,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011A,ACE50000,0,2,1
3110,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011B,ACE50000,0,2,0
3115,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011B,ACE50000,0,2,1
3120,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011C,ACE50000,0,2,0
3125,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011C,ACE50000,0,2,1
3130,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011D,ACE50000,0,2,0
3135,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011D,ACE50000,0,2,1
3140,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011E,ACE50000,0,2,0
3145,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011E,ACE50000,0,2,1
3150,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011F,ACE50000,0,2,0
3155,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010011F,ACE50000,0,2,1
3160,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100120,ACE50000,0,2,0
3165,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100120,ACE50000,0,2,1
3170,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100121,ACE50000,0,2,0
3175,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100121,ACE50000,0,2,1
3180,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100122,ACE50000,0,2,0
3185,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100122,ACE50000,0,2,1
3190,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100123,ACE50000,0,2,0
3195,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100123,ACE50000,0,2,1
3200,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100124,ACE50000,0,2,0
3205,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100124,ACE50000,0,2,1
3210,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100125,ACE50000,0,2,0
3215,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100125,ACE50000,0,2,1
3220,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100126,ACE50000,0,2,0
3225,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100126,ACE50000,0,2,1
3230,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100127,ACE50000,0,2,0
3235,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100127,ACE50000,0,2,1
3240,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100128,ACE50000,0,2,0
3245,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100128,ACE50000,0,2,1
3250,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100129,ACE50000,0,2,0
3255,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100129,ACE50000,0,2,1
3260,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012A,ACE50000,0,2,0
3265,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012A,ACE50000,0,2,1
3270,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012B,ACE50000,0,2,0
3275,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012B,ACE50000,0,2,1
3280,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012C,ACE50000,0,2,0
3285,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012C,ACE50000,0,2,1
3290,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012D,ACE50000,0,2,0
3295,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012D,ACE50000,0,2,1
3300,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012E,ACE50000,0,2,0
3305,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012E,ACE50000,0,2,1
3310,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012F,ACE50000,0,2,0
3315,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010012F,ACE50000,0,2,1
3320,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100130,ACE50000,0,2,0
3325,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100130,ACE50000,0,2,1
3330,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100131,ACE50000,0,2,0
3335,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100131,ACE50000,0,2,1
3340,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100132,ACE50000,0,2,0
3345,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100132,ACE50000,0,2,1
3350,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100133,ACE50000,0,2,0
3355,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100133,ACE50000,0,2,1
3360,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100134,ACE50000,0,2,0
3365,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100134,ACE50000,0,2,1
3370,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100135,ACE50000,0,2,0
3375,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100135,ACE50000,0,2,1
3380,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100136,ACE50000,0,2,0
3385,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100136,ACE50000,0,2,1
3390,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100137,ACE50000,0,2,0
3395,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100137,ACE50000,0,2,1
3400,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100138,ACE50000,0,2,0
3405,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100138,ACE50000,0,2,1
3410,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100139,ACE50000,0,2,0
3415,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100139,ACE50000,0,2,1
3420,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013A,ACE50000,0,2,0
3425,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013A,ACE50000,0,2,1
3430,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013B,ACE50000,0,2,0
3435,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013B,ACE50000,0,2,1
3440,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013C,ACE50000,0,2,0
3445,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013C,ACE50000,0,2,1
3450,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013D,ACE50000,0,2,0
3455,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013D,ACE50000,0,2,1
3460,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013E,ACE50000,0,2,0
3465,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013E,ACE50000,0,2,1
3470,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013F,ACE50000,0,2,0
3475,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010013F,ACE50000,0,2,1
3480,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100140,ACE50000,0,2,0
3485,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100140,ACE50000,0,2,1
3490,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100141,ACE50000,0,2,0
3495,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100141,ACE50000,0,2,1
3500,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100142,ACE50000,0,2,0
3505,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100142,ACE50000,0,2,1
3510,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100143,ACE50000,0,2,0
3515,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100143,ACE50000,0,2,1
3520,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100144,ACE50000,0,2,0
3525,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100144,ACE50000,0,2,1
3530,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100145,ACE50000,0,2,0
3535,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100145,ACE50000,0,2,1
3540,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100146,ACE50000,0,2,0
3545,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100146,ACE50000,0,2,1
3550,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100147,ACE50000,0,2,0
3555,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100147,ACE50000,0,2,1
3560,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100148,ACE50000,0,2,0
3565,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100148,ACE50000,0,2,1
3570,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100149,ACE50000,0,2,0
3575,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100149,ACE50000,0,2,1
3580,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014A,ACE50000,0,2,0
3585,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014A,ACE50000,0,2,1
3590,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014B,ACE50000,0,2,0
3595,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014B,ACE50000,0,2,1
3600,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014C,ACE50000,0,2,0
3605,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014C,ACE50000,0,2,1
3610,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014D,ACE50000,0,2,0
3615,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014D,ACE50000,0,2,1
3620,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014E,ACE50000,0,2,0
3625,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014E,ACE50000,0,2,1
3630,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014F,ACE50000,0,2,0
3635,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010014F,ACE50000,0,2,1
3640,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100150,ACE50000,0,2,0
3645,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100150,ACE50000,0,2,1
3650,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100151,ACE50000,0,2,0
3655,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100151,ACE50000,0,2,1
3660,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100152,ACE50000,0,2,0
3665,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100152,ACE50000,0,2,1
3670,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100153,ACE50000,0,2,0
3675,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100153,ACE50000,0,2,1
3680,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100154,ACE50000,0,2,0
3685,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100154,ACE50000,0,2,1
3690,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100155,ACE50000,0,2,0
3695,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100155,ACE50000,0,2,1
3700,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100156,ACE50000,0,2,0
3705,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100156,ACE50000,0,2,1
3710,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100157,ACE50000,0,2,0
3715,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100157,ACE50000,0,2,1
3720,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100158,ACE50000,0,2,0
3725,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100158,ACE50000,0,2,1
3730,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100159,ACE50000,0,2,0
3735,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,00100159,ACE50000,0,2,1
3740,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010015A,ACE50000,0,2,0
3745,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010015A,ACE50000,0,2,1
3750,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010015B,ACE50000,0,2,0
3755,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010015B,ACE50000,0,2,1
3760,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010015C,ACE50000,0,2,0
3765,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010015C,ACE50000,0,2,1
3770,10000028,FFFFFFFF,10000028,FFFFFFFF,FFFFFFFF,10000028,10000028,00000000,10000028,0010015D,ACE50000,0,2,0
